work?Room1,True\r\
Room1,False\r\
Room1,True\r\
Room1,True\r\
Room1,False\r\
Room1,True\r\
Room1,True\r\
Room1,True\r\
Room1,False\r\
Room1,True\r\
Room1,True\r\
Room1,False\r\
Room1,True\r\
Room1,True\r
Room1,False\r
Room1,True\r
Room1,False\r
Room1,True\r
Room1,False\r
Room1,True\r
Room1,False\r
Room1,True\r
Room1,True
Room1,False
